"GEO_ID","NAME","B19313_001M","B19313_001E",
"0500000US20147","Phillips County, Kansas","7413914","122493000",
"0500000US20149","Pottawatomie County, Kansas","36867680","522788900",
"0500000US20151","Pratt County, Kansas","19514426","228070500",
"0500000US20153","Rawlins County, Kansas","4359864","59390200",
"0500000US20155","Reno County, Kansas","43937845","1418702300",
"0500000US20157","Republic County, Kansas","10079364","125363600",
"0500000US20159","Rice County, Kansas","10530867","195636700",
"0500000US20161","Riley County, Kansas","37709868","1380601600",
"0500000US20163","Rooks County, Kansas","12242681","122824700",
"0500000US20165","Rush County, Kansas","5593412","77668800",
"0500000US20167","Russell County, Kansas","17567251","160725500",
"0500000US20169","Saline County, Kansas","48170568","1301378600",
"0500000US20171","Scott County, Kansas","20476824","139508000",
"0500000US20173","Sedgwick County, Kansas","165137198","12297242700",
"0500000US20175","Seward County, Kansas","32507716","408462100",
"0500000US20177","Shawnee County, Kansas","85409193","4512116700",
"0500000US20179","Sheridan County, Kansas","6080227","64276600",
"0500000US20181","Sherman County, Kansas","13855616","135952100",
"0500000US20183","Smith County, Kansas","7078093","93016100",
"0500000US20185","Stafford County, Kansas","9900099","102716100",
"0500000US20187","Stanton County, Kansas","6082193","42173300",
"0500000US20189","Stevens County, Kansas","12381417","119693900",
"0500000US20191","Sumner County, Kansas","24473197","560668000",
"0500000US20193","Thomas County, Kansas","13480594","185257200",
"0500000US20195","Trego County, Kansas","6943693","65820000",
"0500000US20197","Wabaunsee County, Kansas","7746472","161594200",
"0500000US20199","Wallace County, Kansas","3938929","33506900",
"0500000US20201","Washington County, Kansas","5524424","120398900",
"0500000US20203","Wichita County, Kansas","3679580","45721000",
"0500000US20205","Wilson County, Kansas","8958159","179558600",
"0500000US20207","Woodson County, Kansas","17784576","80401400",
"0500000US20209","Wyandotte County, Kansas","65928564","2926891800",
"0500000US21001","Adair County, Kentucky","19504607","292769600",
"0500000US21003","Allen County, Kentucky","18474508","332677500",
"0500000US21005","Anderson County, Kentucky","25736056","516792700",
"0500000US21007","Ballard County, Kentucky","17111987","189180600",
"0500000US21009","Barren County, Kentucky","41581968","836480200",
"0500000US21011","Bath County, Kentucky","13275998","179108600",
"0500000US21013","Bell County, Kentucky","38938096","421149700",
"0500000US21015","Boone County, Kentucky","74157044","3271938600",
"0500000US21017","Bourbon County, Kentucky","23937836","425973600",
"0500000US21019","Boyd County, Kentucky","43269705","1088397900",
"0500000US21021","Boyle County, Kentucky","35357007","636476400",
"0500000US21023","Bracken County, Kentucky","10778266","158313600",
"0500000US21025","Breathitt County, Kentucky","54758509","233515800",
"0500000US21027","Breckinridge County, Kentucky","19837547","353248500",
"0500000US21029","Bullitt County, Kentucky","49219566","1652704600",
"0500000US21031","Butler County, Kentucky","14853059","219986600",
"0500000US21033","Caldwell County, Kentucky","18632826","252180700",
"0500000US21035","Calloway County, Kentucky","40014916","770235600",
"0500000US21037","Campbell County, Kentucky","62693190","2411957500",
"0500000US21039","Carlisle County, Kentucky","7097847","88475400",
"0500000US21041","Carroll County, Kentucky","22760009","233805400",
"0500000US21043","Carter County, Kentucky","42537089","504880500",
"0500000US21045","Casey County, Kentucky","13951869","227167400",
"0500000US21047","Christian County, Kentucky","34283060","1342773900",
"0500000US21049","Clark County, Kentucky","37598221","846111100",
"0500000US21051","Clay County, Kentucky","26049936","273021900",
"0500000US21053","Clinton County, Kentucky","17716997","150403000",
"0500000US21055","Crittenden County, Kentucky","27930117","181256700",
"0500000US21057","Cumberland County, Kentucky","8691659","104138600",
"0500000US21059","Daviess County, Kentucky","76081221","2104881300",
"0500000US21061","Edmonson County, Kentucky","33288472","229137600",
"0500000US21063","Elliott County, Kentucky","11897838","97947100",
"0500000US21065","Estill County, Kentucky","19674447","231676500",
"0500000US21067","Fayette County, Kentucky","174781577","8164694200",
"0500000US21069","Fleming County, Kentucky","20705640","252415100",
"0500000US21071","Floyd County, Kentucky","37474362","634524900",
"0500000US21073","Franklin County, Kentucky","53780520","1317771800",
"0500000US21075","Fulton County, Kentucky","9420124","115953700",
"0500000US21077","Gallatin County, Kentucky","13304030","150100600",
"0500000US21079","Garrard County, Kentucky","18568240","315535200",
"0500000US21081","Grant County, Kentucky","31233553","498408200",
"0500000US21083","Graves County, Kentucky","38374801","738275300",
"0500000US21085","Grayson County, Kentucky","23940556","445504300",
"0500000US21087","Green County, Kentucky","36467191","242110200",
"0500000US21089","Greenup County, Kentucky","28174769","795886900",
"0500000US21091","Hancock County, Kentucky","11672477","170689900",
"0500000US21093","Hardin County, Kentucky","68211188","2319839200",
"0500000US21095","Harlan County, Kentucky","24466069","451959300",
"0500000US21097","Harrison County, Kentucky","18247546","375913800",
"0500000US21099","Hart County, Kentucky","27409681","304429000",
"0500000US21101","Henderson County, Kentucky","49003716","1019568600",
"0500000US21103","Henry County, Kentucky","19955564","326352300",
"0500000US21105","Hickman County, Kentucky","10132581","98748100",
"0500000US21107","Hopkins County, Kentucky","38746552","1000896700",
"0500000US21109","Jackson County, Kentucky","19098152","188952200",
"0500000US21111","Jefferson County, Kentucky","211611844","19311021300",
"0500000US21113","Jessamine County, Kentucky","59715508","1134298900",
"0500000US21115","Johnson County, Kentucky","44422198","431188100",
"0500000US21117","Kenton County, Kentucky","97887871","4299278000",
"0500000US21119","Knott County, Kentucky","17455789","267223400",
"0500000US21121","Knox County, Kentucky","33984971","447933100",
"0500000US21123","Larue County, Kentucky","16610311","260108100",
"0500000US21125","Laurel County, Kentucky","64376952","1140068000",
"0500000US21127","Lawrence County, Kentucky","26692643","251913400",
"0500000US21129","Lee County, Kentucky","12586036","102113700",
"0500000US21131","Leslie County, Kentucky","16613175","169220300",
"0500000US21133","Letcher County, Kentucky","27191576","425470700",
"0500000US21135","Lewis County, Kentucky","21648143","208331400",
"0500000US21137","Lincoln County, Kentucky","20730388","420881100",
"0500000US21139","Livingston County, Kentucky","15477074","197888500",
"0500000US21141","Logan County, Kentucky","32622978","521809000",
"0500000US21143","Lyon County, Kentucky","18672196","159271200",
"0500000US21145","McCracken County, Kentucky","53989060","1611458500",
"0500000US21147","McCreary County, Kentucky","19400811","221031400",
"0500000US21149","McLean County, Kentucky","14652137","203019000",
"0500000US21151","Madison County, Kentucky","56606395","1756925500",
"0500000US21153","Magoffin County, Kentucky","21447993","184104700",
"0500000US21155","Marion County, Kentucky","20528207","361879100",
"0500000US21157","Marshall County, Kentucky","34602046","723648000",
"0500000US21159","Martin County, Kentucky","18172166","194250900",
"0500000US21161","Mason County, Kentucky","30133439","377056700",
"0500000US21163","Meade County, Kentucky","18223965","544108600",
"0500000US21165","Menifee County, Kentucky","10162250","99089700",
"0500000US21167","Mercer County, Kentucky","31166900","502979200",
"0500000US21169","Metcalfe County, Kentucky","11518152","170538600",
"0500000US21171","Monroe County, Kentucky","14712317","172252900",
"0500000US21173","Montgomery County, Kentucky","43782414","518253800",
"0500000US21175","Morgan County, Kentucky","58598839","248843700",
"0500000US21177","Muhlenberg County, Kentucky","32585601","584697400",
"0500000US21179","Nelson County, Kentucky","36528929","925416400",
"0500000US21181","Nicholas County, Kentucky","11189614","131676500",
