"GEO_ID","NAME","B19313_001E","B19313_001M",
"Geography","Geographic Area Name","Estimate!!Aggregate income in the past 12 months (in 2013 inflation-adjusted dollars)","Margin of Error!!Aggregate income in the past 12 months (in 2013 inflation-adjusted dollars)",
"310M200US25940","Hilton Head Island-Bluffton-Beaufort, SC Metro Area","5815376700","149659135",
"310M200US25980","Hinesville, GA Metro Area","1611572200","62969158",
"310M200US26140","Homosassa Springs, FL Metro Area","3245619500","101247726",
"310M200US26300","Hot Springs, AR Metro Area","2236974900","82767854",
"310M200US26380","Houma-Thibodaux, LA Metro Area","5096995100","127519943",
"310M200US26420","Houston-The Woodlands-Sugar Land, TX Metro Area","175735687400","987334553",
"310M200US26580","Huntington-Ashland, WV-KY-OH Metro Area","8422017500","166398856",
"310M200US26620","Huntsville, AL Metro Area","12967428600","188789509",
"310M200US26820","Idaho Falls, ID Metro Area","2967763400","73762256",
"310M200US26900","Indianapolis-Carmel-Anderson, IN Metro Area","52729022900","449945777",
"310M200US26980","Iowa City, IA Metro Area","4544089200","85212619",
"310M200US27060","Ithaca, NY Metro Area","2804053600","89375279",
"310M200US27100","Jackson, MI Metro Area","3620911000","71519494",
"310M200US27140","Jackson, MS Metro Area","13562319500","184428109",
"310M200US27180","Jackson, TN Metro Area","2882562500","106658851",
"310M200US27260","Jacksonville, FL Metro Area","37876556600","429594775",
"310M200US27340","Jacksonville, NC Metro Area","3793772400","73342676",
"310M200US27500","Janesville-Beloit, WI Metro Area","3863380200","62951046",
"310M200US27620","Jefferson City, MO Metro Area","3637855600","85823828",
"310M200US27740","Johnson City, TN Metro Area","4601556300","121459211",
"310M200US27780","Johnstown, PA Metro Area","3227667200","59201285",
"310M200US27860","Jonesboro, AR Metro Area","2689638800","86739288",
"310M200US27900","Joplin, MO Metro Area","3775496000","98736799",
"310M200US27980","Kahului-Wailuku-Lahaina, HI Metro Area","4626577000","106056518",
"310M200US28020","Kalamazoo-Portage, MI Metro Area","8159797200","135437998",
"310M200US28100","Kankakee, IL Metro Area","2686850600","69967319",
"310M200US28140","Kansas City, MO-KS Metro Area","60323720900","417582302",
"310M200US28420","Kennewick-Richland, WA Metro Area","6712043900","113710882",
"310M200US28660","Killeen-Temple, TX Metro Area","9163438700","130539831",
"310M200US28700","Kingsport-Bristol-Bristol, TN-VA Metro Area","7113289000","124191171",
"310M200US28740","Kingston, NY Metro Area","5543099200","125466630",
"310M200US28940","Knoxville, TN Metro Area","21515764800","231940251",
"310M200US29020","Kokomo, IN Metro Area","1992942100","56297375",
"310M200US29100","La Crosse-Onalaska, WI-MN Metro Area","3532456200","69492276",
"310M200US29180","Lafayette, LA Metro Area","11901345400","196854610",
"310M200US29200","Lafayette-West Lafayette, IN Metro Area","4857482900","171243471",
"310M200US29340","Lake Charles, LA Metro Area","4914022000","106062049",
"310M200US29420","Lake Havasu City-Kingman, AZ Metro Area","4201549400","126388401",
"310M200US29460","Lakeland-Winter Haven, FL Metro Area","12989871500","173795869",
"310M200US29540","Lancaster, PA Metro Area","13865321400","173126157",
"310M200US29620","Lansing-East Lansing, MI Metro Area","11994156900","136985442",
"310M200US29700","Laredo, TX Metro Area","3708566700","80626795",
"310M200US29740","Las Cruces, NM Metro Area","4131720000","98336514",
"310M200US29820","Las Vegas-Henderson-Paradise, NV Metro Area","51828262000","439812118",
"310M200US29940","Lawrence, KS Metro Area","2955871000","81195891",
"310M200US30020","Lawton, OK Metro Area","2918480000","67113897",
"310M200US30140","Lebanon, PA Metro Area","3639017600","81548800",
"310M200US30300","Lewiston, ID-WA Metro Area","1494734300","51819187",
"310M200US30340","Lewiston-Auburn, ME Metro Area","2630832900","95614708",
"310M200US30460","Lexington-Fayette, KY Metro Area","13460328300","225577602",
"310M200US30620","Lima, OH Metro Area","2360961400","56388600",
"310M200US30700","Lincoln, NE Metro Area","8344506600","111675010",
"310M200US30780","Little Rock-North Little Rock-Conway, AR Metro Area","18518815900","214153098",
"310M200US30860","Logan, UT-ID Metro Area","2517649800","57621822",
"310M200US30980","Longview, TX Metro Area","4991108100","125283533",
"310M200US31020","Longview, WA Metro Area","2405443600","57029417",
"310M200US31080","Los Angeles-Long Beach-Anaheim, CA Metro Area","378465341600","1414192602",
"310M200US31140","Louisville/Jefferson County, KY-IN Metro Area","33628478500","325845356",
"310M200US31180","Lubbock, TX Metro Area","6960120000","123405735",
"310M200US31340","Lynchburg, VA Metro Area","6120419200","99263181",
"310M200US31420","Macon, GA Metro Area","4991098400","110630129",
"310M200US31460","Madera, CA Metro Area","2702621000","94404006",
"310M200US31540","Madison, WI Metro Area","19978271300","248036915",
"310M200US31700","Manchester-Nashua, NH Metro Area","13825351900","205852275",
"310M200US31740","Manhattan, KS Metro Area","2228630600","60096518",
"310M200US31860","Mankato-North Mankato, MN Metro Area","2513308300","69835237",
"310M200US31900","Mansfield, OH Metro Area","2706147200","68887049",
"310M200US32420","Mayagüez, PR Metro Area","1017899700","44094530",
"310M200US32580","McAllen-Edinburg-Mission, TX Metro Area","11244734800","179021801",
"310M200US32780","Medford, OR Metro Area","5000320300","124626391",
"310M200US32820","Memphis, TN-MS-AR Metro Area","33028392700","289120878",
"310M200US32900","Merced, CA Metro Area","4702422200","121530689",
"310M200US33100","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","153419672800","999637017",
"310M200US33140","Michigan City-La Porte, IN Metro Area","2543682100","61889311",
"310M200US33220","Midland, MI Metro Area","2476344400","74393570",
"310M200US33260","Midland, TX Metro Area","4894549000","207663438",
"310M200US33340","Milwaukee-Waukesha-West Allis, WI Metro Area","45671507700","325467116",
"310M200US33460","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","114698482600","605056070",
"310M200US33540","Missoula, MT Metro Area","2840291900","82087200",
"310M200US33660","Mobile, AL Metro Area","9296985800","146609143",
"310M200US33700","Modesto, CA Metro Area","11228422400","169140417",
"310M200US33740","Monroe, LA Metro Area","3827494700","82799231",
"310M200US33780","Monroe, MI Metro Area","3927371800","72057799",
"310M200US33860","Montgomery, AL Metro Area","9177380900","144916223",
"310M200US34060","Morgantown, WV Metro Area","3267778600","79135162",
"310M200US34100","Morristown, TN Metro Area","2400739200","74825690",
"310M200US34580","Mount Vernon-Anacortes, WA Metro Area","3183991300","65634044",
"310M200US34620","Muncie, IN Metro Area","2451905300","90282519",
"310M200US34740","Muskegon, MI Metro Area","3529425400","69797130",
"310M200US34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","9602067700","218220648",
"310M200US34900","Napa, CA Metro Area","4796070400","129551516",
"310M200US34940","Naples-Immokalee-Marco Island, FL Metro Area","11959752500","340473031",
"310M200US34980","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","47664141000","407573130",
"310M200US35100","New Bern, NC Metro Area","3040109300","81505092",
"310M200US35300","New Haven-Milford, CT Metro Area","28054846400","233204474",
"310M200US35380","New Orleans-Metairie, LA Metro Area","32624842600","316004020",
"310M200US35620","New York-Newark-Jersey City, NY-NJ-PA Metro Area","703663981300","2994136410",
"310M200US35660","Niles-Benton Harbor, MI Metro Area","3752978100","79632873",
"310M200US35840","North Port-Sarasota-Bradenton, FL Metro Area","21381176400","294731297",
"310M200US35980","Norwich-New London, CT Metro Area","9259224800","139449028",
"310M200US36100","Ocala, FL Metro Area","7334414600","169067005",
"310M200US36140","Ocean City, NJ Metro Area","3185583700","76102078",
"310M200US36220","Odessa, TX Metro Area","3431906900","100970873",
"310M200US36260","Ogden-Clearfield, UT Metro Area","14867966700","169676444",
"310M200US36420","Oklahoma City, OK Metro Area","33745647900","280800518",
"310M200US36500","Olympia-Tumwater, WA Metro Area","7616773700","117207972",
"310M200US36540","Omaha-Council Bluffs, NE-IA Metro Area","25383379800","234377460",
"310M200US36740","Orlando-Kissimmee-Sanford, FL Metro Area","54087026900","468951086",
"310M200US36780","Oshkosh-Neenah, WI Metro Area","4524665200","115576697",
"310M200US36980","Owensboro, KY Metro Area","2618290800","61991647",
"310M200US37100","Oxnard-Thousand Oaks-Ventura, CA Metro Area","27299628300","268791779",
"310M200US37340","Palm Bay-Melbourne-Titusville, FL Metro Area","14737736800","189329110",
"310M200US37460","Panama City, FL Metro Area","4474878100","93848940",
"310M200US37620","Parkersburg-Vienna, WV Metro Area","2213022100","65313493",
"310M200US37860","Pensacola-Ferry Pass-Brent, FL Metro Area","11230043400","160541492",
"310M200US37900","Peoria, IL Metro Area","10813345200","147596600",
"310M200US37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","195050731100","823953450",
"310M200US38060","Phoenix-Mesa-Scottsdale, AZ Metro Area","113931362000","591318533",
"310M200US38220","Pine Bluff, AR Metro Area","1857503400","67657085",
"310M200US38300","Pittsburgh, PA Metro Area","69545079200","390344628",
"310M200US38340","Pittsfield, MA Metro Area","3824248700","94524645",
"310M200US38540","Pocatello, ID Metro Area","1772091000","50675194",
"310M200US38660","Ponce, PR Metro Area","3024745400","52844434",
"310M200US38860","Portland-South Portland, ME Metro Area","16094329300","193621595",
"310M200US38900","Portland-Vancouver-Hillsboro, OR-WA Metro Area","68038768200","442990210",
"310M200US38940","Port St. Lucie, FL Metro Area","11576611500","225824272",
"310M200US39140","Prescott, AZ Metro Area","5338585900","177337325",
"310M200US39300","Providence-Warwick, RI-MA Metro Area","47900538300","393581413",
"310M200US39340","Provo-Orem, UT Metro Area","11181336600","163943214",
"310M200US39380","Pueblo, CO Metro Area","3511381400","70727934",
"310M200US39460","Punta Gorda, FL Metro Area","4239255500","111019319",
"310M200US39540","Racine, WI Metro Area","5293638600","92088988",
"310M200US39580","Raleigh, NC Metro Area","35988728400","319741717",
"310M200US39660","Rapid City, SD Metro Area","3667437100","136553701",
"310M200US39740","Reading, PA Metro Area","11012112500","152566960",
"310M200US39820","Redding, CA Metro Area","4212512700","83081367",
"310M200US39900","Reno, NV Metro Area","12332073200","213433245",
"310M200US40060","Richmond, VA Metro Area","37198929500","353319677",
"310M200US40140","Riverside-San Bernardino-Ontario, CA Metro Area","96452049600","576776400",
"310M200US40220","Roanoke, VA Metro Area","8444574600","174838396",
"310M200US40340","Rochester, MN Metro Area","6700040800","90822788",
"310M200US40380","Rochester, NY Metro Area","30178704400","271633093",
"310M200US40420","Rockford, IL Metro Area","8586080800","141287745",
"310M200US40580","Rocky Mount, NC Metro Area","3137848000","60014786",
"310M200US40660","Rome, GA Metro Area","1970966000","66438084",
"310M200US40900","Sacramento--Roseville--Arden-Arcade, CA Metro Area","62715459700","422144067",
"310M200US40980","Saginaw, MI Metro Area","4443846600","83083930",
"310M200US41060","St. Cloud, MN Metro Area","4884885600","64009379",
"310M200US41100","St. George, UT Metro Area","3046964100","96029693",
"310M200US41140","St. Joseph, MO-KS Metro Area","2795613100","98229523",
"310M200US41180","St. Louis, MO-IL Metro Area","82420221500","519264582",
"310M200US41420","Salem, OR Metro Area","8860613700","149133343",
"310M200US41500","Salinas, CA Metro Area","10419388600","164156293",
"310M200US41540","Salisbury, MD-DE Metro Area","10062636800","197613301",
"310M200US41620","Salt Lake City, UT Metro Area","28679150400","280981593",
"310M200US41660","San Angelo, TX Metro Area","2699991000","79431675",
"310M200US41700","San Antonio-New Braunfels, TX Metro Area","54707094800","366719744",
"310M200US41740","San Diego-Carlsbad, CA Metro Area","96244024600","652130603",
"310M200US41860","San Francisco-Oakland-Hayward, CA Metro Area","183101804600","1081117057",
"310M200US41900","San Germán, PR Metro Area","1160251700","43314597",
"310M200US41940","San Jose-Sunnyvale-Santa Clara, CA Metro Area","76683527500","622951224",
"310M200US41980","San Juan-Carolina-Caguas, PR Metro Area","29069602600","269454428",
"310M200US42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area","8150178000","157342094",
"310M200US42100","Santa Cruz-Watsonville, CA Metro Area","8551926900","185555999",
"310M200US42140","Santa Fe, NM Metro Area","4696071400","118895116",
"310M200US42200","Santa Maria-Santa Barbara, CA Metro Area","12969116200","220365480",
"310M200US42220","Santa Rosa, CA Metro Area","16006115300","253327411",
"310M200US42340","Savannah, GA Metro Area","8982949800","171533164",
"310M200US42540","Scranton--Wilkes-Barre--Hazleton, PA Metro Area","14120241100","170302360",
"310M200US42660","Seattle-Tacoma-Bellevue, WA Metro Area","124254361300","638776200",
"310M200US42680","Sebastian-Vero Beach, FL Metro Area","4254883700","169340180",
"310M200US42700","Sebring, FL Metro Area","1972538000","70867786",
"310M200US43100","Sheboygan, WI Metro Area","3010666900","52152313",
"310M200US43300","Sherman-Denison, TX Metro Area","2911352500","71433967",
"310M200US43340","Shreveport-Bossier City, LA Metro Area","10895155400","186124207",
"310M200US43420","Sierra Vista-Douglas, AZ Metro Area","3093604500","83630246",
"310M200US43580","Sioux City, IA-NE-SD Metro Area","4164217900","97064813",
"310M200US43620","Sioux Falls, SD Metro Area","6553868600","128396983",
"310M200US43780","South Bend-Mishawaka, IN-MI Metro Area","7457192300","113227611",
"310M200US43900","Spartanburg, SC Metro Area","6821934000","125048692",
"310M200US44060","Spokane-Spokane Valley, WA Metro Area","13415823500","147506403",
"310M200US44100","Springfield, IL Metro Area","6302265500","95772924",
"310M200US44140","Springfield, MA Metro Area","16700528700","186023446",
"310M200US44180","Springfield, MO Metro Area","10156696500","166460403",
"310M200US44220","Springfield, OH Metro Area","3138287000","66848597",
"310M200US44300","State College, PA Metro Area","3945720300","99824743",
"310M200US44420","Staunton-Waynesboro, VA Metro Area","2957783900","95498653",
"310M200US44700","Stockton-Lodi, CA Metro Area","15658178500","217152785",
"310M200US44940","Sumter, SC Metro Area","2189493400","64393026",
"310M200US45060","Syracuse, NY Metro Area","18084626000","184528388",
"310M200US45220","Tallahassee, FL Metro Area","9102562400","159781209",
"310M200US45300","Tampa-St. Petersburg-Clearwater, FL Metro Area","75892115400","525082790",
"310M200US45460","Terre Haute, IN Metro Area","3658258300","76517271",
"310M200US45500","Texarkana, TX-AR Metro Area","3283571100","112348945",
"310M200US45540","The Villages, FL Metro Area","2706678600","117793125",
"310M200US45780","Toledo, OH Metro Area","14905186700","190304444",
"310M200US45820","Topeka, KS Metro Area","6044173700","102917510",
"310M200US45940","Trenton, NJ Metro Area","13790718700","208466213",
"310M200US46060","Tucson, AZ Metro Area","24938003100","271537551",
"310M200US46140","Tulsa, OK Metro Area","24888795300","218557076",
"310M200US46220","Tuscaloosa, AL Metro Area","5083585400","105017475",
"310M200US46340","Tyler, TX Metro Area","5438467800","148008576",
"310M200US46520","Urban Honolulu, HI Metro Area","29288635100","207883991",
"310M200US46540","Utica-Rome, NY Metro Area","7388083700","135602793",
"310M200US46660","Valdosta, GA Metro Area","2653445500","64666265",
"310M200US46700","Vallejo-Fairfield, CA Metro Area","12071062200","182511388",
"310M200US47020","Victoria, TX Metro Area","2393914900","65407969",
"310M200US47220","Vineland-Bridgeton, NJ Metro Area","3543969100","67019676",
"310M200US47260","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","48779992700","336133737",
"310M200US47300","Visalia-Porterville, CA Metro Area","7992325500","138805189",
"310M200US47380","Waco, TX Metro Area","5432418700","122538610",
"310M200US47460","Walla Walla, WA Metro Area","1502846700","54340226",
"310M200US47580","Warner Robins, GA Metro Area","4351368900","113921808",
"310M200US47900","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","250295507100","1120140096",
"310M200US47940","Waterloo-Cedar Falls, IA Metro Area","4278632100","73041259",
"310M200US48060","Watertown-Fort Drum, NY Metro Area","2724895700","58555703",
"310M200US48140","Wausau, WI Metro Area","3713094100","99979312",
"310M200US48260","Weirton-Steubenville, WV-OH Metro Area","2794633900","77043175",
"310M200US48300","Wenatchee, WA Metro Area","2763271500","69186399",
"310M200US48540","Wheeling, WV-OH Metro Area","3519409100","110266990",
"310M200US48620","Wichita, KS Metro Area","16182196000","180913249",
"310M200US48660","Wichita Falls, TX Metro Area","3530384100","90745165",
"310M200US48700","Williamsport, PA Metro Area","2680380800","49541102",
"310M200US48900","Wilmington, NC Metro Area","7382485400","187113868",
"310M200US49020","Winchester, VA-WV Metro Area","3506405300","71898392",
