"GEO_ID","NAME","B19313_001E","B19313_001M",
"0500000US06019","Fresno County, California","30379447000","412712767",
"0500000US06021","Glenn County, California","805435800","32916367",
"0500000US06023","Humboldt County, California","4626841400","142720979",
"0500000US06025","Imperial County, California","3809912800","122347113",
"0500000US06027","Inyo County, California","690509800","43042850",
"0500000US06029","Kern County, California","25370994800","444802724",
"0500000US06031","Kings County, California","3994875800","117406316",
"0500000US06033","Lake County, California","2314170200","125022907",
"0500000US06035","Lassen County, California","753653500","36876451",
"0500000US06037","Los Angeles County, California","415818411600","2271038810",
"0500000US06039","Madera County, California","4427660700","202130665",
"0500000US06041","Marin County, California","22740406100","470548081",
"0500000US06043","Mariposa County, California","618491000","41225384",
"0500000US06045","Mendocino County, California","3187965100","136723152",
"0500000US06047","Merced County, California","7584960600","226117842",
"0500000US06049","Modoc County, California","249669200","23386506",
"0500000US06051","Mono County, California","572580900","57685171",
"0500000US06053","Monterey County, California","16515736700","346271240",
"0500000US06055","Napa County, California","7460798000","259818481",
"0500000US06057","Nevada County, California","4779043700","174683008",
"0500000US06059","Orange County, California","160928924100","1230113055",
"0500000US06061","Placer County, California","21958563800","399982649",
"0500000US06063","Plumas County, California","819417100","59835067",
"0500000US06065","Riverside County, California","85897514200","734845587",
"0500000US06067","Sacramento County, California","62794439800","557307265",
"0500000US06069","San Benito County, California","2641881500","77208642",
"0500000US06071","San Bernardino County, California","68356625800","703853480",
"0500000US06073","San Diego County, California","154476051200","1249983724",
"0500000US06075","San Francisco County, California","73347507200","1087461296",
"0500000US06077","San Joaquin County, California","26400104600","368168540",
"0500000US06079","San Luis Obispo County, California","13350241400","593860179",
"0500000US06081","San Mateo County, California","58636520300","822932833",
"0500000US06083","Santa Barbara County, California","19872167300","354190104",
"0500000US06085","Santa Clara County, California","139960292400","1271450203",
"0500000US06087","Santa Cruz County, California","14203966800","322775268",
"0500000US06089","Shasta County, California","6629873000","209189348",
"0500000US06091","Sierra County, California","109909200","21526333",
"0500000US06093","Siskiyou County, California","1482240900","109179885",
"0500000US06095","Solano County, California","19341509300","309703938",
"0500000US06097","Sonoma County, California","25654295900","470483402",
"0500000US06099","Stanislaus County, California","17690346400","289825807",
"0500000US06101","Sutter County, California","3373323400","197165448",
"0500000US06103","Tehama County, California","2213381900","319996908",
"0500000US06105","Trinity County, California","522049900","82513787",
"0500000US06107","Tulare County, California","12442906300","252991583",
"0500000US06109","Tuolumne County, California","2204940200","136724467",
"0500000US06111","Ventura County, California","38602898600","450086131",
"0500000US06113","Yolo County, California","9055440200","228619778",
"0500000US06115","Yuba County, California","2454072200","98738083",
"0500000US08001","Adams County, Colorado","19531673100","345638078",
"0500000US08003","Alamosa County, Colorado","476435200","43096196",
"0500000US08005","Arapahoe County, Colorado","32414890300","436758713",
"0500000US08007","Archuleta County, Colorado","528942200","37442947",
"0500000US08009","Baca County, Colorado","98291400","9041234",
"0500000US08011","Bent County, Colorado","105887600","10880222",
"0500000US08013","Boulder County, Colorado","18844947400","467627671",
"0500000US08014","Broomfield County, Colorado","4500485600","128633470",
"0500000US08015","Chaffee County, Colorado","746690100","41642714",
"0500000US08017","Cheyenne County, Colorado","66953700","9515058",
"0500000US08019","Clear Creek County, Colorado","559944000","62849751",
"0500000US08021","Conejos County, Colorado","190640100","11544781",
"0500000US08023","Costilla County, Colorado","85939300","9637719",
"0500000US08025","Crowley County, Colorado","120895000","39446181",
"0500000US08027","Custer County, Colorado","181875900","24386878",
"0500000US08029","Delta County, Colorado","1030432500","65835434",
"0500000US08031","Denver County, Colorado","40075502000","673610302",
"0500000US08033","Dolores County, Colorado","88730400","14865807",
"0500000US08035","Douglas County, Colorado","22759839100","349478343",
"0500000US08037","Eagle County, Colorado","3061167300","223176082",
"0500000US08039","Elbert County, Colorado","1469285800","117291433",
"0500000US08041","El Paso County, Colorado","30267379300","371731605",
"0500000US08043","Fremont County, Colorado","1386019700","113109542",
"0500000US08045","Garfield County, Colorado","2407102700","79880982",
"0500000US08047","Gilpin County, Colorado","337267100","47986314",
"0500000US08049","Grand County, Colorado","684827500","57098229",
"0500000US08051","Gunnison County, Colorado","751632300","37798899",
"0500000US08053","Hinsdale County, Colorado","42766300","7735391",
"0500000US08055","Huerfano County, Colorado","203483800","17161479",
"0500000US08057","Jackson County, Colorado","42706300","8095780",
"0500000US08059","Jefferson County, Colorado","31679769900","359454881",
"0500000US08061","Kiowa County, Colorado","37658100","6709237",
"0500000US08063","Kit Carson County, Colorado","253679200","33534625",
"0500000US08065","Lake County, Colorado","331612300","43037045",
"0500000US08067","La Plata County, Colorado","2497613600","102247879",
"0500000US08069","Larimer County, Colorado","16773744800","274335344",
"0500000US08071","Las Animas County, Colorado","424464700","23964314",
"0500000US08073","Lincoln County, Colorado","154146400","20968774",
"0500000US08075","Logan County, Colorado","627131200","32844481",
"0500000US08077","Mesa County, Colorado","5668043100","138901575",
"0500000US08079","Mineral County, Colorado","29891500","5245993",
"0500000US08081","Moffat County, Colorado","436910900","32197252",
"0500000US08083","Montezuma County, Colorado","809328500","54573687",
"0500000US08085","Montrose County, Colorado","1531115400","78631467",
"0500000US08087","Morgan County, Colorado","883611300","49665812",
"0500000US08089","Otero County, Colorado","479152000","23397470",
"0500000US08091","Ouray County, Colorado","235780400","20716553",
"0500000US08093","Park County, Colorado","848538700","57423965",
"0500000US08095","Phillips County, Colorado","170716400","39737157",
"0500000US08097","Pitkin County, Colorado","1516986400","219868542",
"0500000US08099","Prowers County, Colorado","347383500","62743638",
"0500000US08101","Pueblo County, Colorado","5298398300","125574075",
"0500000US08103","Rio Blanco County, Colorado","196241800","17068412",
"0500000US08105","Rio Grande County, Colorado","392781800","31472590",
"0500000US08107","Routt County, Colorado","1454333300","103512488",
"0500000US08109","Saguache County, Colorado","221446300","46106582",
"0500000US08111","San Juan County, Colorado","29447700","8460851",
"0500000US08113","San Miguel County, Colorado","445999400","42447238",
"0500000US08115","Sedgwick County, Colorado","78366400","13347424",
"0500000US08117","Summit County, Colorado","1700501200","140963767",
"0500000US08119","Teller County, Colorado","1035769000","61031365",
"0500000US08121","Washington County, Colorado","160763500","9035965",
"0500000US08123","Weld County, Colorado","13086291500","253410829",
"0500000US08125","Yuma County, Colorado","323726000","26545050",
"0500000US09110","Capitol Planning Region, Connecticut","46710266200","531177547",
"0500000US09120","Greater Bridgeport Planning Region, Connecticut","15731850700","363632479",
"0500000US09130","Lower Connecticut River Valley Planning Region, Connecticut","9587890200","268479021",
"0500000US09140","Naugatuck Valley Planning Region, Connecticut","20007316300","427864534",
"0500000US09150","Northeastern Connecticut Planning Region, Connecticut","3896667700","116310383",
"0500000US09160","Northwest Hills Planning Region, Connecticut","5891613300","209120388",
"0500000US09170","South Central Connecticut Planning Region, Connecticut","26725667500","450931166",
"0500000US09180","Southeastern Connecticut Planning Region, Connecticut","12134353100","198120274",
"0500000US09190","Western Connecticut Planning Region, Connecticut","47226482600","797166715",
"0500000US10001","Kent County, Delaware","6054096300","135725310",
"0500000US10003","New Castle County, Delaware","25518651100","438378306",
"0500000US10005","Sussex County, Delaware","10338596700","243324475",
"0500000US11001","District of Columbia, District of Columbia","47810597000","642474527",
"0500000US12001","Alachua County, Florida","9981748700","340502001",
"0500000US12003","Baker County, Florida","800258400","46441197",
"0500000US12005","Bay County, Florida","6675190300","207577775",
"0500000US12007","Bradford County, Florida","703076400","55348831",
"0500000US12009","Brevard County, Florida","24496973700","488627326",
"0500000US12011","Broward County, Florida","77157608800","1337527805",
"0500000US12013","Calhoun County, Florida","293265900","28724934",
"0500000US12015","Charlotte County, Florida","7304695900","195776368",
"0500000US12017","Citrus County, Florida","5200423100","310080367",
"0500000US12019","Clay County, Florida","8200325800","266273201",
"0500000US12021","Collier County, Florida","21545464300","544559242",
"0500000US12023","Columbia County, Florida","1977466000","79913537",
"0500000US12027","DeSoto County, Florida","744296700","37446205",
"0500000US12029","Dixie County, Florida","343244300","28990663",
"0500000US12031","Duval County, Florida","37215734200","653199895",
"0500000US12033","Escambia County, Florida","10813519200","192972777",
"0500000US12035","Flagler County, Florida","4755022200","333002158",
"0500000US12037","Franklin County, Florida","385877500","27834004",
"0500000US12039","Gadsden County, Florida","1045459300","54159976",
"0500000US12041","Gilchrist County, Florida","568791700","48728608",
"0500000US12043","Glades County, Florida","283721300","27239355",
"0500000US12045","Gulf County, Florida","450220300","51797813",
"0500000US12047","Hamilton County, Florida","233831200","20350408",
"0500000US12049","Hardee County, Florida","596846300","83225946",
"0500000US12051","Hendry County, Florida","990566600","73268722",
"0500000US12053","Hernando County, Florida","6196618300","164088779",
"0500000US12055","Highlands County, Florida","3260968300","156497357",
"0500000US12057","Hillsborough County, Florida","58021004500","750855143",
"0500000US12059","Holmes County, Florida","446426400","28018398",
"0500000US12061","Indian River County, Florida","7099825500","316226340",
"0500000US12063","Jackson County, Florida","1107210000","52056789",
"0500000US12065","Jefferson County, Florida","422018800","31508642",
"0500000US12067","Lafayette County, Florida","162733000","25621715",
"0500000US12069","Lake County, Florida","13596939500","307420811",
"0500000US12071","Lee County, Florida","31945304600","489159355",
"0500000US12073","Leon County, Florida","10830721600","279021038",
"0500000US12075","Levy County, Florida","1256570200","112682659",
"0500000US12077","Liberty County, Florida","185510500","29599567",
"0500000US12079","Madison County, Florida","409360600","31010420",
"0500000US12081","Manatee County, Florida","16915598500","404996688",
"0500000US12083","Marion County, Florida","11757543400","274042292",
"0500000US12085","Martin County, Florida","8089220500","307640420",
"0500000US12086","Miami-Dade County, Florida","95602349000","1295858372",
"0500000US12087","Monroe County, Florida","4482039700","201711996",
"0500000US12089","Nassau County, Florida","4071856100","139609928",
"0500000US12091","Okaloosa County, Florida","8481311500","217805370",
"0500000US12093","Okeechobee County, Florida","1072650100","73617440",
"0500000US12095","Orange County, Florida","53285611800","858569579",
"0500000US12097","Osceola County, Florida","11296645200","423903978",
"0500000US12099","Palm Beach County, Florida","71931935600","947636689",
"0500000US12101","Pasco County, Florida","20037037500","336120103",
"0500000US12103","Pinellas County, Florida","42255439800","617996537",
"0500000US12105","Polk County, Florida","22279447600","456984179",
"0500000US12107","Putnam County, Florida","1911180000","97612289",
"0500000US12109","St. Johns County, Florida","14520278200","379674264",
"0500000US12111","St. Lucie County, Florida","11328086000","435373479",
"0500000US12113","Santa Rosa County, Florida","7397847000","182595699",
"0500000US12115","Sarasota County, Florida","23353403600","775914829",
"0500000US12117","Seminole County, Florida","19928054000","387797969",
"0500000US12119","Sumter County, Florida","5857368000","239291385",
"0500000US12121","Suwannee County, Florida","1096640600","79455016",
"0500000US12123","Taylor County, Florida","575351500","95468799",
"0500000US12125","Union County, Florida","377125800","72022428",
"0500000US12127","Volusia County, Florida","19751345200","379097471",
"0500000US12129","Wakulla County, Florida","1068738800","63211268",
"0500000US12131","Walton County, Florida","3474475400","200990963",
"0500000US12133","Washington County, Florida","599935900","39249687",
"0500000US13001","Appling County, Georgia","441470500","27175835",
"0500000US13003","Atkinson County, Georgia","190642700","18636754",
"0500000US13005","Bacon County, Georgia","274601000","44514915",
"0500000US13007","Baker County, Georgia","68297200","10589851",
"0500000US13009","Baldwin County, Georgia","1386931600","285248116",
"0500000US13011","Banks County, Georgia","551876500","31085674",
"0500000US13013","Barrow County, Georgia","2607850300","77539180",
"0500000US13015","Bartow County, Georgia","3512285100","109196395",
"0500000US13017","Ben Hill County, Georgia","388445100","36315844",
"0500000US13019","Berrien County, Georgia","456495600","34839851",
"0500000US13021","Bibb County, Georgia","4714643200","170721614",
"0500000US13023","Bleckley County, Georgia","350133700","35815998",
"0500000US13025","Brantley County, Georgia","412198600","29915347",
"0500000US13027","Brooks County, Georgia","455762200","71584373",
"0500000US13029","Bryan County, Georgia","1792103400","170022291",
"0500000US13031","Bulloch County, Georgia","2273857100","212271221",
"0500000US13033","Burke County, Georgia","723666100","112280546",
"0500000US13035","Butts County, Georgia","711437500","53989143",
"0500000US13037","Calhoun County, Georgia","101104200","16798679",
"0500000US13039","Camden County, Georgia","1802612100","54980433",
"0500000US13043","Candler County, Georgia","267926500","26305534",
"0500000US13045","Carroll County, Georgia","3701032700","152543952",
"0500000US13047","Catoosa County, Georgia","2280787800","87468927",
"0500000US13049","Charlton County, Georgia","285343100","25228929",
"0500000US13051","Chatham County, Georgia","11150453000","278525234",
"0500000US13053","Chattahoochee County, Georgia","221641100","17431028",
"0500000US13055","Chattooga County, Georgia","537288600","29434028",
"0500000US13057","Cherokee County, Georgia","12175289000","296216823",
"0500000US13059","Clarke County, Georgia","3883731100","130780505",
"0500000US13061","Clay County, Georgia","63355800","9759586",
"0500000US13063","Clayton County, Georgia","7570359800","190175029",
"0500000US13065","Clinch County, Georgia","136236200","16283920",
"0500000US13067","Cobb County, Georgia","37149381900","573371691",
"0500000US13069","Coffee County, Georgia","1026404900","61523506",
"0500000US13071","Colquitt County, Georgia","1180428800","68603354",
"0500000US13073","Columbia County, Georgia","6383117300","227849593",
"0500000US13075","Cook County, Georgia","414838600","33713169",
"0500000US13077","Coweta County, Georgia","6100341200","175572006",
"0500000US13079","Crawford County, Georgia","379753300","58299528",
"0500000US13081","Crisp County, Georgia","568416200","48812501",
"0500000US13083","Dade County, Georgia","488442900","34179263",
"0500000US13085","Dawson County, Georgia","1124185300","69712939",
"0500000US13087","Decatur County, Georgia","725827600","62753539",
"0500000US13089","DeKalb County, Georgia","33461045400","458148786",
"0500000US13091","Dodge County, Georgia","462210300","29793805",
"0500000US13093","Dooly County, Georgia","305980000","46461850",
"0500000US13095","Dougherty County, Georgia","2258828300","118734061",
"0500000US13097","Douglas County, Georgia","4922502700","195516647",
"0500000US13099","Early County, Georgia","278819700","42292112",
"0500000US13101","Echols County, Georgia","91752000","12365609",
"0500000US13103","Effingham County, Georgia","2384353700","152998750",
"0500000US13105","Elbert County, Georgia","544980300","34003235",
"0500000US13107","Emanuel County, Georgia","565714900","71917139",
"0500000US13109","Evans County, Georgia","275220500","25461338",
"0500000US13111","Fannin County, Georgia","917175600","100083016",
"0500000US13113","Fayette County, Georgia","6082648300","192390700",
"0500000US13115","Floyd County, Georgia","3007790900","123161651",
"0500000US13117","Forsyth County, Georgia","13674675900","303288740",
"0500000US13119","Franklin County, Georgia","649725200","59977467",
"0500000US13121","Fulton County, Georgia","61926000000","1002185560",
"0500000US13123","Gilmer County, Georgia","1084620300","77628395",
"0500000US13125","Glascock County, Georgia","83412000","10754191",
"0500000US13127","Glynn County, Georgia","3316729600","163564527",
"0500000US13129","Gordon County, Georgia","1721232200","86533153",
"0500000US13131","Grady County, Georgia","701086400","59545967",
"0500000US13133","Greene County, Georgia","981000700","79527559",
"0500000US13135","Gwinnett County, Georgia","35232049800","605504898",
"0500000US13137","Habersham County, Georgia","1346644700","66653914",
"0500000US13139","Hall County, Georgia","7301207500","206854607",
"0500000US13141","Hancock County, Georgia","169440300","20984454",
"0500000US13143","Haralson County, Georgia","945846900","69771273",
"0500000US13145","Harris County, Georgia","1391347600","84146483",
"0500000US13147","Hart County, Georgia","799901000","57353876",
"0500000US13149","Heard County, Georgia","372087400","44717978",
"0500000US13151","Henry County, Georgia","8445609200","234664480",
"0500000US13153","Houston County, Georgia","5780764200","163903343",
"0500000US13155","Irwin County, Georgia","225735300","31289907",
"0500000US13157","Jackson County, Georgia","2673297800","103752532",
"0500000US13159","Jasper County, Georgia","461722000","50322068",
"0500000US13161","Jeff Davis County, Georgia","326367800","29669131",
"0500000US13163","Jefferson County, Georgia","402560500","37691234",
"0500000US13165","Jenkins County, Georgia","168507000","27545040",
"0500000US13167","Johnson County, Georgia","220270700","18760988",
"0500000US13169","Jones County, Georgia","906346500","70356085",
"0500000US13171","Lamar County, Georgia","578542100","40575062",
"0500000US13173","Lanier County, Georgia","220484500","25231934",
"0500000US13175","Laurens County, Georgia","1361907200","123131692",
"0500000US13177","Lee County, Georgia","1123336200","58814988",
"0500000US13179","Liberty County, Georgia","1712238200","57421504",
"0500000US13181","Lincoln County, Georgia","219523600","18219182",
"0500000US13183","Long County, Georgia","453627600","34903856",
"0500000US13185","Lowndes County, Georgia","3258375300","97441280",
